dt,AverageTemperature,State
19480104,13.077,New Mexico
19480105,16.799,New Mexico
19480106,21.207,New Mexico
19480107,23.329,New Mexico
19480108,22.639,New Mexico
19480109,19.259,New Mexico
19480110,12.33,New Mexico
19480111,3.726,New Mexico
19480112,3.062,New Mexico
19490101,2.623,New Mexico
19490102,2.102,New Mexico
19490103,7.281,New Mexico
19490104,10.825,New Mexico
19490105,16.047,New Mexico
19490106,20.485,New Mexico
19490107,22.815,New Mexico
19490108,21.6,New Mexico
19490109,18.947,New Mexico
19490110,11.358,New Mexico
19490111,8.583,New Mexico
19490112,0.908,New Mexico
19500101,2.704,New Mexico
19500102,5.544,New Mexico
19500103,7.383,New Mexico
19500104,12.356,New Mexico
19500105,15.756,New Mexico
19500106,21.502,New Mexico
19500107,21.984,New Mexico
19500108,21.341,New Mexico
19500109,17.623,New Mexico
19500110,15.743,New Mexico
19500111,7.317,New Mexico
19500112,4.033,New Mexico
19510101,1.138,New Mexico
19510102,3.402,New Mexico
19510103,6.235,New Mexico
19510104,10.476,New Mexico
19510105,16.423,New Mexico
19510106,20.487,New Mexico
19510107,24.703,New Mexico
19510108,22.8,New Mexico
19510109,19.315,New Mexico
19510110,13.037,New Mexico
19510111,4.948,New Mexico
19510112,1.778,New Mexico
19520101,3.451,New Mexico
19520102,3.055,New Mexico
19520103,4.535,New Mexico
19520104,11.03,New Mexico
19520105,16.346,New Mexico
19520106,22.463,New Mexico
19520107,22.745,New Mexico
19520108,23.427,New Mexico
19520109,18.701,New Mexico
19520110,12.971,New Mexico
19520111,3.644,New Mexico
19520112,0.578,New Mexico
19530101,4.54,New Mexico
19530102,2.388,New Mexico
19530103,8.233,New Mexico
19530104,10.827,New Mexico
19530105,14.239,New Mexico
19530106,22.878,New Mexico
19530107,23.834,New Mexico
19530108,22.094,New Mexico
19530109,19.134,New Mexico
19530110,12.533,New Mexico
19530111,6.727,New Mexico
19530112,0.559,New Mexico
19540101,2.732,New Mexico
19540102,6.525,New Mexico
19540103,6.375,New Mexico
19540104,14.005,New Mexico
19540105,16.426,New Mexico
19540106,21.513,New Mexico
19540107,24.15,New Mexico
19540108,22.034,New Mexico
19540109,20.005,New Mexico
19540110,13.852,New Mexico
19540111,7.516,New Mexico
19540112,2.222,New Mexico
19550101,0.108,New Mexico
19550102,0.78,New Mexico
19550103,6.974,New Mexico
19550104,10.949,New Mexico
19550105,15.538,New Mexico
19550106,20.104,New Mexico
19550107,22.245,New Mexico
19550108,22.149,New Mexico
19550109,19.315,New Mexico
19550110,13.427,New Mexico
19550111,6.183,New Mexico
19550112,3.644,New Mexico
19560101,3.689,New Mexico
19560102,0.901,New Mexico
19560103,7.588,New Mexico
19560104,10.388,New Mexico
19560105,17.793,New Mexico
19560106,23.008,New Mexico
19560107,22.88,New Mexico
19560108,21.595,New Mexico
19560109,19.9,New Mexico
19560110,13.536,New Mexico
19560111,3.882,New Mexico
19560112,1.752,New Mexico
19570101,2.879,New Mexico
19570102,7.649,New Mexico
19570103,7.089,New Mexico
19570104,10.06,New Mexico
19570105,14.361,New Mexico
19570106,21.084,New Mexico
19570107,23.821,New Mexico
19570108,21.956,New Mexico
19570109,17.79,New Mexico
19570110,11.549,New Mexico
19570111,3.586,New Mexico
19570112,3.267,New Mexico
19580101,0.529,New Mexico
19580102,4.652,New Mexico
19580103,3.975,New Mexico
19580104,9.936,New Mexico
19580105,17.305,New Mexico
19580106,22.482,New Mexico
19580107,23.529,New Mexico
19580108,22.956,New Mexico
19580109,18.549,New Mexico
19580110,11.963,New Mexico
19580111,6.381,New Mexico
19580112,3.321,New Mexico
19590101,1.542,New Mexico
19590102,3.073,New Mexico
19590103,6.133,New Mexico
19590104,11.542,New Mexico
19590105,16.239,New Mexico
19590106,22.043,New Mexico
19590107,22.956,New Mexico
19590108,22.267,New Mexico
19590109,18.694,New Mexico
19590110,12.091,New Mexico
19590111,5.14,New Mexico
19590112,2.408,New Mexico
19600101,0.946,New Mexico
19600102,0.527,New Mexico
19600103,7.432,New Mexico
19600104,12.045,New Mexico
19600105,15.701,New Mexico
19600106,22.033,New Mexico
19600107,22.406,New Mexico
19600108,22.571,New Mexico
19600109,19.27,New Mexico
19600110,11.975,New Mexico
19600111,6.877,New Mexico
19600112,0.684,New Mexico
19610101,0.074,New Mexico
19610102,3.598,New Mexico
19610103,6.956,New Mexico
19610104,10.894,New Mexico
19610105,16.609,New Mexico
19610106,21.446,New Mexico
19610107,22.73,New Mexico
19610108,21.793,New Mexico
19610109,17.163,New Mexico
19610110,12.122,New Mexico
19610111,4.288,New Mexico
19610112,0.83,New Mexico
19620101,0.718,New Mexico
19620102,5.542,New Mexico
19620103,4.458,New Mexico
19620104,12.607,New Mexico
19620105,16.653,New Mexico
19620106,20.238,New Mexico
19620107,22.384,New Mexico
19620108,22.816,New Mexico
19620109,18.766,New Mexico
19620110,13.225,New Mexico
19620111,7.462,New Mexico
19620112,2.785,New Mexico
19630101,1.618,New Mexico
19630102,4.143,New Mexico
19630103,7.016,New Mexico
19630104,12.262,New Mexico
19630105,17.597,New Mexico
19630106,20.623,New Mexico
19630107,24.348,New Mexico
19630108,21.9,New Mexico
19630109,19.519,New Mexico
19630110,14.6,New Mexico
19630111,6.986,New Mexico
19630112,0.609,New Mexico
19640101,0.685,New Mexico
19640102,0.958,New Mexico
19640103,4.865,New Mexico
19640104,10.272,New Mexico
19640105,16.692,New Mexico
19640106,20.716,New Mexico
19640107,24,New Mexico
19640108,22.4,New Mexico
19640109,18.369,New Mexico
19640110,13.186,New Mexico
19640111,5.903,New Mexico
19640112,1.673,New Mexico
19650101,2.972,New Mexico
19650102,1.964,New Mexico
19650103,4.219,New Mexico
19650104,11.668,New Mexico
19650105,15.488,New Mexico
19650106,19.52,New Mexico
19650107,23.246,New Mexico
19650108,21.533,New Mexico
19650109,17.509,New Mexico
19650110,12.676,New Mexico
19650111,8.603,New Mexico
19650112,2.853,New Mexico
19660101,1.283,New Mexico
19660102,0.46,New Mexico
19660103,7.634,New Mexico
19660104,11.604,New Mexico
19660105,17.137,New Mexico
19660106,20.673,New Mexico
19660107,24.514,New Mexico
19660108,21.496,New Mexico
19660109,18.375,New Mexico
19660110,11.916,New Mexico
19660111,8.073,New Mexico
19660112,1.158,New Mexico
19670101,1.183,New Mexico
19670102,3.963,New Mexico
19670103,9.805,New Mexico
19670104,12.374,New Mexico
19670105,15.395,New Mexico
19670106,20.222,New Mexico
19670107,23.379,New Mexico
19670108,20.967,New Mexico
19670109,17.806,New Mexico
19670110,13.032,New Mexico
19670111,7.227,New Mexico
19670112,0.585,New Mexico
19680101,0.942,New Mexico
19680102,4.462,New Mexico
19680103,6.49,New Mexico
19680104,9.664,New Mexico
19680105,15.556,New Mexico
19680106,21.401,New Mexico
19680107,22.151,New Mexico
19680108,20.75,New Mexico
19680109,17.479,New Mexico
19680110,13.223,New Mexico
19680111,5.389,New Mexico
19680112,0.477,New Mexico
19690101,4.087,New Mexico
19690102,3.256,New Mexico
19690103,3.535,New Mexico
19690104,12.324,New Mexico
19690105,16.573,New Mexico
19690106,20.176,New Mexico
19690107,24.034,New Mexico
19690108,23.583,New Mexico
19690109,18.806,New Mexico
19690110,11.217,New Mexico
19690111,5.482,New Mexico
19690112,2.937,New Mexico
19700101,0.696,New Mexico
19700102,4.836,New Mexico
19700103,5.039,New Mexico
19700104,9.522,New Mexico
19700105,16.395,New Mexico
19700106,20.195,New Mexico
19700107,23.429,New Mexico
19700108,22.76,New Mexico
19700109,17.935,New Mexico
19700110,9.871,New Mexico
19700111,6.353,New Mexico
19700112,3.16,New Mexico
19710101,1.486,New Mexico
19710102,3.001,New Mexico
19710103,7.549,New Mexico
19710104,10.578,New Mexico
19710105,15.201,New Mexico
19710106,21.334,New Mexico
19710107,23.425,New Mexico
19710108,20.85,New Mexico
19710109,17.622,New Mexico
19710110,11.414,New Mexico
19710111,6.17,New Mexico
19710112,1.049,New Mexico
19720101,1.979,New Mexico
19720102,4.65,New Mexico
19720103,10.203,New Mexico
19720104,12.384,New Mexico
19720105,15.822,New Mexico
19720106,20.937,New Mexico
19720107,22.963,New Mexico
19720108,21.23,New Mexico
19720109,18.147,New Mexico
19720110,12.971,New Mexico
19720111,3.021,New Mexico
19720112,0.949,New Mexico
19730101,0.567,New Mexico
19730102,2.345,New Mexico
19730103,5.626,New Mexico
19730104,8.073,New Mexico
19730105,15.18,New Mexico
19730106,20.107,New Mexico
19730107,22.374,New Mexico
19730108,21.993,New Mexico
19730109,17.973,New Mexico
19730110,12.894,New Mexico
19730111,7.502,New Mexico
19730112,2.011,New Mexico
19740101,1.05,New Mexico
19740102,2.366,New Mexico
19740103,9.798,New Mexico
19740104,11.281,New Mexico
19740105,18.094,New Mexico
19740106,22.345,New Mexico
19740107,22.77,New Mexico
19740108,20.692,New Mexico
19740109,16.686,New Mexico
19740110,12.606,New Mexico
19740111,5.777,New Mexico
19740112,0.009,New Mexico
19750101,0.501,New Mexico
19750102,2.408,New Mexico
19750103,6.335,New Mexico
19750104,9.126,New Mexico
19750105,14.475,New Mexico
19750106,20.358,New Mexico
19750107,21.908,New Mexico
19750108,21.886,New Mexico
19750109,17.044,New Mexico
19750110,12.503,New Mexico
19750111,5.597,New Mexico
19750112,1.986,New Mexico
19760101,0.732,New Mexico
19760102,6.291,New Mexico
19760103,6.817,New Mexico
19760104,11.525,New Mexico
19760105,15.441,New Mexico
19760106,20.821,New Mexico
19760107,22.106,New Mexico
19760108,21.635,New Mexico
19760109,17.762,New Mexico
19760110,9.877,New Mexico
19760111,3.951,New Mexico
19760112,0.527,New Mexico
19770101,0.732,New Mexico
19770102,3.774,New Mexico
19770103,5.499,New Mexico
19770104,11.537,New Mexico
19770105,16.129,New Mexico
19770106,22.098,New Mexico
19770107,23.41,New Mexico
19770108,23.169,New Mexico
19770109,19.851,New Mexico
19770110,13.375,New Mexico
19770111,7.227,New Mexico
19770112,4.28,New Mexico
19780101,1.15,New Mexico
19780102,2.24,New Mexico
19780103,8.298,New Mexico
19780104,12.607,New Mexico
19780105,15.658,New Mexico
19780106,21.903,New Mexico
19780107,24.176,New Mexico
19780108,21.71,New Mexico
19780109,18.069,New Mexico
19780110,13.171,New Mexico
19780111,6.776,New Mexico
19780112,0.118,New Mexico
19790101,1.691,New Mexico
19790102,2.643,New Mexico
19790103,6.601,New Mexico
19790104,11.171,New Mexico
19790105,15.231,New Mexico
19790106,19.811,New Mexico
19790107,23.315,New Mexico
19790108,21.044,New Mexico
19790109,18.945,New Mexico
19790110,13.938,New Mexico
19790111,3.508,New Mexico
19790112,2.257,New Mexico
19800101,2.58,New Mexico
19800102,4.462,New Mexico
19800103,6.087,New Mexico
19800104,9.97,New Mexico
19800105,14.904,New Mexico
19800106,22.981,New Mexico
19800107,25.067,New Mexico
19800108,22.542,New Mexico
19800109,19.002,New Mexico
19800110,11.148,New Mexico
19800111,5.32,New Mexico
19800112,4.745,New Mexico
19810101,2.85,New Mexico
19810102,4.697,New Mexico
19810103,6.528,New Mexico
19810104,13.311,New Mexico
19810105,16.011,New Mexico
19810106,22.61,New Mexico
19810107,23.567,New Mexico
19810108,21.51,New Mexico
19810109,18.514,New Mexico
19810110,12.315,New Mexico
19810111,7.998,New Mexico
19810112,3.746,New Mexico
19820101,1.586,New Mexico
19820102,2.86,New Mexico
19820103,7.643,New Mexico
19820104,11.391,New Mexico
19820105,15.335,New Mexico
19820106,20.323,New Mexico
19820107,23.276,New Mexico
19820108,22.701,New Mexico
19820109,19.025,New Mexico
19820110,11.261,New Mexico
19820111,5.456,New Mexico
19820112,0.717,New Mexico
19830101,1.215,New Mexico
19830102,3.525,New Mexico
19830103,6.839,New Mexico
19830104,8.152,New Mexico
19830105,14.547,New Mexico
19830106,19.582,New Mexico
19830107,23.324,New Mexico
19830108,23.035,New Mexico
19830109,20.341,New Mexico
19830110,13.092,New Mexico
19830111,6.618,New Mexico
19830112,0.627,New Mexico
19840101,0.334,New Mexico
19840102,3.241,New Mexico
19840103,6.69,New Mexico
19840104,10.051,New Mexico
19840105,18.237,New Mexico
19840106,20.709,New Mexico
19840107,22.929,New Mexico
19840108,21.595,New Mexico
19840109,18.249,New Mexico
19840110,10.044,New Mexico
19840111,5.982,New Mexico
19840112,2.409,New Mexico
19850101,0.03,New Mexico
19850102,2.077,New Mexico
19850103,7.781,New Mexico
19850104,12.465,New Mexico
19850105,16.589,New Mexico
19850106,21.14,New Mexico
19850107,23.053,New Mexico
19850108,22.581,New Mexico
19850109,17.405,New Mexico
19850110,12.179,New Mexico
19850111,6.662,New Mexico
19850112,1.609,New Mexico
19860101,4.121,New Mexico
19860102,5.198,New Mexico
19860103,9.157,New Mexico
19860104,12.789,New Mexico
19860105,16.114,New Mexico
19860106,20.577,New Mexico
19860107,22.291,New Mexico
19860108,22.41,New Mexico
19860109,17.68,New Mexico
19860110,11.233,New Mexico
19860111,5.364,New Mexico
19860112,1.292,New Mexico
19870101,0.283,New Mexico
19870102,3.3,New Mexico
19870103,5.432,New Mexico
19870104,10.9,New Mexico
19870105,15.3,New Mexico
19870106,20.626,New Mexico
19870107,22.636,New Mexico
19870108,21.5,New Mexico
19870109,17.615,New Mexico
19870110,13.737,New Mexico
19870111,5.671,New Mexico
19870112,0.445,New Mexico
19880101,0.464,New Mexico
19880102,4.236,New Mexico
19880103,6.624,New Mexico
19880104,11.035,New Mexico
19880105,15.891,New Mexico
19880106,21.136,New Mexico
19880107,22.619,New Mexico
19880108,21.769,New Mexico
19880109,17.45,New Mexico
19880110,13.862,New Mexico
19880111,6.801,New Mexico
19880112,0.919,New Mexico
19890101,1.297,New Mexico
19890102,3.43,New Mexico
19890103,9.711,New Mexico
19890104,13.99,New Mexico
19890105,18.005,New Mexico
19890106,21.008,New Mexico
19890107,23.349,New Mexico
19890108,21.721,New Mexico
19890109,18.273,New Mexico
19890110,12.472,New Mexico
19890111,6.797,New Mexico
19890112,0.286,New Mexico
19900101,1.057,New Mexico
19900102,3.077,New Mexico
19900103,7.649,New Mexico
19900104,12.307,New Mexico
19900105,15.851,New Mexico
19900106,23.903,New Mexico
19900107,22.265,New Mexico
19900108,20.867,New Mexico
19900109,19.205,New Mexico
19900110,12.423,New Mexico
19900111,6.957,New Mexico
19900112,0.021,New Mexico
19910101,0.41,New Mexico
19910102,5.112,New Mexico
19910103,6.599,New Mexico
19910104,11.291,New Mexico
19910105,16.659,New Mexico
19910106,20.532,New Mexico
19910107,21.977,New Mexico
19910108,21.623,New Mexico
19910109,17.379,New Mexico
19910110,12.979,New Mexico
19910111,4.618,New Mexico
19910112,1.43,New Mexico
19920101,0.204,New Mexico
19920102,4.357,New Mexico
19920103,7.818,New Mexico
19920104,12.958,New Mexico
19920105,15.694,New Mexico
19920106,19.826,New Mexico
19920107,22.436,New Mexico
19920108,21.462,New Mexico
19920109,18.952,New Mexico
19920110,13.687,New Mexico
19920111,3.309,New Mexico
19920112,0.331,New Mexico
19930101,2.479,New Mexico
19930102,3.631,New Mexico
19930103,7.629,New Mexico
19930104,11.598,New Mexico
19930105,16.279,New Mexico
19930106,21.08,New Mexico
19930107,23.555,New Mexico
19930108,21.942,New Mexico
19930109,17.954,New Mexico
19930110,11.553,New Mexico
19930111,4.499,New Mexico
19930112,1.853,New Mexico
19940101,1.771,New Mexico
19940102,3.051,New Mexico
19940103,8.145,New Mexico
19940104,11.616,New Mexico
19940105,16.63,New Mexico
19940106,23.591,New Mexico
19940107,24.085,New Mexico
19940108,23.531,New Mexico
19940109,18.957,New Mexico
19940110,12.047,New Mexico
19940111,5.981,New Mexico
19940112,3.487,New Mexico
19950101,2.045,New Mexico
19950102,6.862,New Mexico
19950103,7.934,New Mexico
19950104,10.068,New Mexico
19950105,15.198,New Mexico
19950106,20.081,New Mexico
19950107,23.01,New Mexico
19950108,23.594,New Mexico
19950109,18.716,New Mexico
19950110,13.018,New Mexico
19950111,8.23,New Mexico
19950112,2.958,New Mexico
19960101,2.273,New Mexico
19960102,6.171,New Mexico
19960103,6.703,New Mexico
19960104,12.081,New Mexico
19960105,19.638,New Mexico
19960106,22.58,New Mexico
19960107,23.711,New Mexico
19960108,22.106,New Mexico
19960109,17.271,New Mexico
19960110,12.079,New Mexico
19960111,6.695,New Mexico
19960112,2.753,New Mexico
19970101,0.544,New Mexico
19970102,2.958,New Mexico
19970103,8.927,New Mexico
19970104,9.452,New Mexico
19970105,16.794,New Mexico
19970106,20.635,New Mexico
19970107,23.183,New Mexico
19970108,22.417,New Mexico
19970109,20.254,New Mexico
19970110,12.137,New Mexico
19970111,5.597,New Mexico
19970112,0.41,New Mexico
19980101,2.755,New Mexico
19980102,3.14,New Mexico
19980103,6.444,New Mexico
19980104,9.423,New Mexico
19980105,17.069,New Mexico
19980106,21.408,New Mexico
19980107,23.96,New Mexico
19980108,22.436,New Mexico
19980109,20.888,New Mexico
19980110,13.065,New Mexico
19980111,7.732,New Mexico
19980112,2.609,New Mexico
19990101,3.898,New Mexico
19990102,6.004,New Mexico
19990103,8.566,New Mexico
19990104,10.498,New Mexico
19990105,15.804,New Mexico
19990106,20.511,New Mexico
19990107,22.864,New Mexico
19990108,22.212,New Mexico
19990109,18.346,New Mexico
19990110,12.795,New Mexico
19990111,8.811,New Mexico
19990112,1.185,New Mexico
20000101,3.702,New Mexico
20000102,6.546,New Mexico
20000103,7.895,New Mexico
20000104,13.295,New Mexico
20000105,19.233,New Mexico
20000106,21.794,New Mexico
20000107,24.048,New Mexico
20000108,23.293,New Mexico
20000109,20.313,New Mexico
20000110,12.198,New Mexico
20000111,2.947,New Mexico
20000112,1.645,New Mexico
20010101,0.156,New Mexico
20010102,4.157,New Mexico
20010103,7.127,New Mexico
20010104,12.572,New Mexico
20010105,17.68,New Mexico
20010106,22.323,New Mexico
20010107,24.347,New Mexico
20010108,22.397,New Mexico
20010109,19.573,New Mexico
